image,caption
108899015_bf36131a57.jpg,startseq lone skier is making their way up mountain endseq
108899015_bf36131a57.jpg,startseq skiiers at the top of snow covered hill endseq
108899015_bf36131a57.jpg,startseq two hikers climbing snowy hill endseq
108899015_bf36131a57.jpg,startseq two people are on snow-covered mountain endseq
108899015_bf36131a57.jpg,startseq two people climbing up snowy mountain endseq
1089181217_ee1167f7af.jpg,startseq brown dog running down paved pathway endseq
1089181217_ee1167f7af.jpg,startseq brown dog running next to grass endseq
1089181217_ee1167f7af.jpg,startseq dog is running down road endseq
1089181217_ee1167f7af.jpg,startseq light brown dog runs down path happily endseq
1089181217_ee1167f7af.jpg,startseq energetic brown dog running endseq
1089755335_0bfbfd30e6.jpg,startseq mother and children is fishing on boardwalk at night endseq
1089755335_0bfbfd30e6.jpg,startseq woman and three children stand on deck with fishing pole endseq
1089755335_0bfbfd30e6.jpg,startseq woman stands with children on boardwalk at night overlooking the sea endseq
1089755335_0bfbfd30e6.jpg,startseq some people on pier at night with one girl fishing off it endseq
1089755335_0bfbfd30e6.jpg,startseq woman with three children fishing over boardwalk in the evening endseq
109202756_b97fcdc62c.jpg,startseq woman dressed in blue jacket and blue jeans rides brown horse near frozen lake and snow-covered mountain endseq
109202756_b97fcdc62c.jpg,startseq woman in blue jacket rides brown pony near water endseq
109202756_b97fcdc62c.jpg,startseq woman rides horse near frozen lake in the wintertime endseq
109202756_b97fcdc62c.jpg,startseq young blond woman sitting atop brown draft horse in the snowy mountains endseq
109202756_b97fcdc62c.jpg,startseq woman blue jacket sits on daft horse near frozen lake endseq
109202801_c6381eef15.jpg,startseq two draft horses pull cart through the snow endseq
109202801_c6381eef15.jpg,startseq two golden brown horses pull sleigh driven by woman in blue coat endseq
109202801_c6381eef15.jpg,startseq two horses are pulling woman in cart endseq
109202801_c6381eef15.jpg,startseq two horses pull carriage driven by woman over snow covered ground endseq
109202801_c6381eef15.jpg,startseq two horses pulling sled steered by smiling blond woman endseq
109260216_85b0be5378.jpg,startseq person climbing down sheer rock cliff using rope endseq
109260216_85b0be5378.jpg,startseq person climbs tall flat mountain while holding onto safety rope endseq
109260216_85b0be5378.jpg,startseq person is climbing rock while holding onto white rope endseq
109260216_85b0be5378.jpg,startseq person rappels down steep incline endseq
109260216_85b0be5378.jpg,startseq person wearing red vest climbs up steep rock endseq
109260218_fca831f933.jpg,startseq people stand inside rock dome endseq
109260218_fca831f933.jpg,startseq shaft of light in cave shows three spelunkers endseq
109260218_fca831f933.jpg,startseq spelunkers pose inside rock cavern while bathed in sunlight from the surface endseq
109260218_fca831f933.jpg,startseq three people sit in cave endseq
109260218_fca831f933.jpg,startseq three rock climbers are posing on big rocks endseq
1093716555_801aacef79.jpg,startseq group of backpackers lay on the dry ground endseq
1093716555_801aacef79.jpg,startseq group of hikers are resting on the ground in front of some mountains endseq
1093716555_801aacef79.jpg,startseq people camp with the mountains in the background endseq
1093716555_801aacef79.jpg,startseq several hikers rest with their gear in front of mountain endseq
1093716555_801aacef79.jpg,startseq the group of hikers is resting in front of mountain endseq
1093737381_b313cd49ff.jpg,startseq woman in blue dress stands with chalk portrait of two children playing by stream endseq
1093737381_b313cd49ff.jpg,startseq woman standing in front of chalk drawing endseq
1093737381_b313cd49ff.jpg,startseq woman stands next to chalk drawing in front of barn-like structure endseq
1093737381_b313cd49ff.jpg,startseq woman stands outside near an elaborate chalk illustration endseq
1093737381_b313cd49ff.jpg,startseq woman wearing blue dress is drawing picture of boy and girl on the sidewalk with sidewalk chalk endseq
1094462889_f9966dafa6.jpg,startseq brown dog plays in deep pile of snow endseq
1094462889_f9966dafa6.jpg,startseq dog looking at the camera in snow endseq
1094462889_f9966dafa6.jpg,startseq dog runs through the snow endseq
1094462889_f9966dafa6.jpg,startseq tan dog stand in the snow and looks up endseq
1094462889_f9966dafa6.jpg,startseq the brown dog is out in the snow endseq
1095476286_87d4f8664e.jpg,startseq boy jumping in fountain endseq
1095476286_87d4f8664e.jpg,startseq boy plays in the fountains endseq
1095476286_87d4f8664e.jpg,startseq child plays in fountain endseq
1095476286_87d4f8664e.jpg,startseq little boy playing in the water endseq
1095476286_87d4f8664e.jpg,startseq young boy is jumping through water being sprayed up from the ground endseq
1095580424_76f0aa8a3e.jpg,startseq corgi runs out of tunnel endseq
1095580424_76f0aa8a3e.jpg,startseq dog runs out of tunnel on course endseq
1095580424_76f0aa8a3e.jpg,startseq dog running out of tunnel on obstacle course endseq
1095580424_76f0aa8a3e.jpg,startseq the dog is running out of the tunnel on dog obedience course endseq
1095580424_76f0aa8a3e.jpg,startseq the small brown and white dog is running out of small tunnel endseq
1095590286_c654f7e5a9.jpg,startseq blond dog and black and white dog run in dirt field endseq
1095590286_c654f7e5a9.jpg,startseq dog chases another dog endseq
1095590286_c654f7e5a9.jpg,startseq yellow dog and black and white dog are running in the dirt endseq
1095590286_c654f7e5a9.jpg,startseq two dogs are running in field endseq
1095590286_c654f7e5a9.jpg,startseq two dogs running around endseq
1095980313_3c94799968.jpg,startseq little girl in blue swimsuit is walking along wooden fence next to sandy beach endseq
1095980313_3c94799968.jpg,startseq little girl with arms outstretched is posing at the beach endseq
1095980313_3c94799968.jpg,startseq young girl walks on railing in front of the beach endseq
1095980313_3c94799968.jpg,startseq little girl in blue swimsuit standing on handrail near beach endseq
1095980313_3c94799968.jpg,startseq the little girl in the blue bathing suit is posing at the beach endseq
1096097967_ac305887b4.jpg,startseq black and white dog drinking water from water spray endseq
1096097967_ac305887b4.jpg,startseq black and white dog is being soaked with jet of water in blue paddling pool endseq
1096097967_ac305887b4.jpg,startseq dog sticking its face into the shower from garden hose endseq
1096097967_ac305887b4.jpg,startseq small white dog gets sprayed by water endseq
1096097967_ac305887b4.jpg,startseq white and black dog is jumping into pool endseq
1096165011_cc5eb16aa6.jpg,startseq boy smiles underwater endseq
1096165011_cc5eb16aa6.jpg,startseq red-headed boy swimming underwater endseq
1096165011_cc5eb16aa6.jpg,startseq small boy swimming underwater endseq
1096165011_cc5eb16aa6.jpg,startseq smiling boy swims underwater in pool endseq
1096165011_cc5eb16aa6.jpg,startseq the boys smiles underwater at the pool endseq
1096395242_fc69f0ae5a.jpg,startseq boy with toy gun endseq
1096395242_fc69f0ae5a.jpg,startseq little boy in orange shorts playing with toy endseq
1096395242_fc69f0ae5a.jpg,startseq young boy with his foot outstretched aims toy at the camera in front of fireplace endseq
1096395242_fc69f0ae5a.jpg,startseq young child plays with his new light-up toy endseq
1096395242_fc69f0ae5a.jpg,startseq boy with toy gun pointed at the camera endseq
109671650_f7bbc297fa.jpg,startseq boy in yellow shorts is standing on top of cliff endseq
109671650_f7bbc297fa.jpg,startseq boy wearing blue and yellow walking on cliff edge endseq
109671650_f7bbc297fa.jpg,startseq little boy standing high in the air on rock endseq
109671650_f7bbc297fa.jpg,startseq young child is standing alone on some jagged rocks endseq
109671650_f7bbc297fa.jpg,startseq child stands near edge of cliff endseq
109738763_90541ef30d.jpg,startseq person on snowmobile in mid jump endseq
109738763_90541ef30d.jpg,startseq snowmobiler flies through the air endseq
109738763_90541ef30d.jpg,startseq snowmobile rider flies through the air on his or her machine in front of tall pine trees endseq
109738763_90541ef30d.jpg,startseq rider jumps snowmobile high in rural area endseq
109738763_90541ef30d.jpg,startseq the man is up in the air endseq
109738916_236dc456ac.jpg,startseq people are riding around on snowmobiles endseq
109738916_236dc456ac.jpg,startseq people pose with helmets and goggles on while riding snowmobiles endseq
109738916_236dc456ac.jpg,startseq several people are taking break while on snowmobiling ride endseq
109738916_236dc456ac.jpg,startseq three people and two snowmobiles endseq
109738916_236dc456ac.jpg,startseq two helmeted men sit on yellow snowmobiles while another man stands behind watching endseq
109823394_83fcb735e1.jpg,startseq three people drive atvs endseq
109823394_83fcb735e1.jpg,startseq three people on atvs in brown field turn their heads to look at the camera endseq
109823394_83fcb735e1.jpg,startseq three people on atv 's outside endseq
109823394_83fcb735e1.jpg,startseq three people on four wheel atv 's in field endseq
109823394_83fcb735e1.jpg,startseq three people ride their four wheelers through the field endseq
109823395_6fb423a90f.jpg,startseq four wheeler jumping in an empty field endseq
109823395_6fb423a90f.jpg,startseq man on four wheeler is flying through the air endseq
109823395_6fb423a90f.jpg,startseq person is riding an orange atv in large empty field endseq
109823395_6fb423a90f.jpg,startseq man jumping with all terrain vehicle endseq
109823395_6fb423a90f.jpg,startseq man on an atv catching air endseq
109823397_e35154645f.jpg,startseq man jumps gin the air while riding an atv endseq
109823397_e35154645f.jpg,startseq man on four-wheeler jumps near small building endseq
109823397_e35154645f.jpg,startseq an atv is airborne over field in front of white structure endseq
109823397_e35154645f.jpg,startseq person dressed in tan jacket jumps quad over harvested cornfield in front of small out building endseq
109823397_e35154645f.jpg,startseq man on four wheeler in the air endseq
1100214449_d10861e633.jpg,startseq boy in striped shirt is jumping in front of water fountain endseq
1100214449_d10861e633.jpg,startseq boy is jumping off the side of running stone water fountain in front of building endseq
1100214449_d10861e633.jpg,startseq happy boy is jumping in front od city fountain endseq
1100214449_d10861e633.jpg,startseq little boy is jumping in front of fountain endseq
1100214449_d10861e633.jpg,startseq little boy is playfully jumping off the side of fountain endseq
1104133405_c04a00707f.jpg,startseq boy carrying soccer ball endseq
1104133405_c04a00707f.jpg,startseq boy walks with ball tucked under his arm endseq
1104133405_c04a00707f.jpg,startseq boy walks with soccer ball near fence endseq
1104133405_c04a00707f.jpg,startseq boy wearing white t-shirt walks on the grass and carries soccer ball endseq
1104133405_c04a00707f.jpg,startseq small boy carries soccer ball on field endseq
1105959054_9c3a738096.jpg,startseq child painting picture endseq
1105959054_9c3a738096.jpg,startseq an artist paints clouds onto canvas endseq
1105959054_9c3a738096.jpg,startseq young girl painting picture endseq
1105959054_9c3a738096.jpg,startseq young girl with braids is painting with water colors on white paper on the wall endseq
1105959054_9c3a738096.jpg,startseq the child paints on large paper with water colors endseq
110595925_f3395c8bd6.jpg,startseq cyclist is riding bicycle on curved road up hill endseq
110595925_f3395c8bd6.jpg,startseq man in aerodynamic gear riding bicycle down road around sharp curve endseq
